State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Yield,Soil_type:Red,Soil_type:Black,Soil_type:Laterite,Soil_type:Saline,Soil_type:Alluvial
Tamil Nadu,COIMBATORE,2002,Kharif,Castor seed,168,62,0.369047619,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Kharif,Cotton(lint),5103,3024,0.5925925926,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Kharif,Groundnut,13131,12376,0.9425024751,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Kharif,Horse-gram,5794,1171,0.2021056265,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Kharif,Jowar,80595,23240,0.288355357,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Kharif,Korra,1,1,1,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Kharif,Maize,18242,20520,1.124876658,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Kharif,Moong(Green Gram),4238,699,0.1649362907,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Kharif,Other Kharif pulses,12702,2721,0.2142182333,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Kharif,Ragi,198,264,1.333333333,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Kharif,Rice,6577,22152,3.368100958,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Kharif,Samai,24,17,0.7083333333,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Kharif,Sesamum,525,177,0.3371428571,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Kharif,Sunflower,10,12,1.2,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Kharif,Urad,2083,831,0.398943831,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Kharif,Varagu,1,1,1,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Rabi,Gram,4113,3046,0.7405786531,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Rabi,Wheat,6,0,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Whole Year,Arecanut,1589,,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Whole Year,Ash Gourd,67,0,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Whole Year,Banana,6499,212533,32.70241576,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Whole Year,Beans & Mutter(Vegetable),2,0,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Whole Year,Beet Root,265,0,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Whole Year,Bhindi,392,5017,12.79846939,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Whole Year,Bitter Gourd,182,0,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Whole Year,Bottle Gourd,12,0,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Whole Year,Brinjal,621,6413,10.32689211,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Whole Year,Cashewnut,243,73,0.3004115226,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Whole Year,Cauliflower,59,0,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Whole Year,Citrus Fruit,56,62,1.107142857,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Whole Year,Coconut,99250,630000,6.347607053,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Whole Year,Coriander,680,323,0.475,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Whole Year,Cucumber,33,0,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Whole Year,Drum Stick,45,0,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Whole Year,Dry chillies,1265,654,0.5169960474,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Whole Year,Garlic,2,11,5.5,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Whole Year,Grapes,368,6782,18.42934783,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Whole Year,Jack Fruit,13,147,11.30769231,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Whole Year,Lab-Lab,119,0,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Whole Year,Mango,3848,28864,7.501039501,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Whole Year,Onion,1970,26248,13.32385787,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Whole Year,Orange,18,28,1.555555556,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Whole Year,Other Citrus Fruit,162,0,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Whole Year,Other Fresh Fruits,325,0,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Whole Year,Other Vegetables,626,0,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Whole Year,Papaya,149,0,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Whole Year,Pome Fruit,172,900,5.23255814,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Whole Year,Pome Granet,51,0,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Whole Year,Redish,9,0,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Whole Year,Ribed Guard,78,0,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Whole Year,Snak Guard,85,0,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Whole Year,Sugarcane,9623,830060,86.25792372,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Whole Year,Tapioca,518,15576,30.06949807,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Whole Year,Tomato,4409,56986,12.92492629,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Whole Year,Turmeric,1453,7620,5.244322092,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Whole Year,Water Melon,32,0,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2002,Whole Year,Yam,5,0,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Kharif,Arhar/Tur,342,209,0.6111111111,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Kharif,Bajra,500,575,1.15,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Kharif,Castor seed,205,76,0.3707317073,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Kharif,Cotton(lint),6881,8600,1.24981834,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Kharif,Groundnut,16629,14937,0.8982500451,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Kharif,Horse-gram,5967,1710,0.2865761689,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Kharif,Jowar,94373,28512,0.3021203098,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Kharif,Korra,1,1,1,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Kharif,Maize,21839,24570,1.125051513,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Kharif,Moong(Green Gram),5730,1737,0.3031413613,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Kharif,Other Kharif pulses,15696,3363,0.2142584098,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Kharif,Ragi,174,240,1.379310345,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Kharif,Rice,3654,10643,2.912698413,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Kharif,Sesamum,874,279,0.319221968,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Kharif,Small millets,19,12,0.6315789474,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Kharif,Sunflower,13,17,1.307692308,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Kharif,Urad,1715,701,0.4087463557,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Rabi,Gram,4627,3427,0.7406526907,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Arecanut,1577,,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Ash Gourd,167,0,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Banana,4983,145880,29.27553683,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Beans & Mutter(Vegetable),2,0,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Beet Root,290,0,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Bhindi,337,2885,8.560830861,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Bitter Gourd,233,0,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Black pepper,127,25,0.1968503937,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Bottle Gourd,6,0,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Brinjal,553,6182,11.17902351,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Cabbage,5,318,63.6,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Cardamom,813,63,0.07749077491,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Cashewnut,249,86,0.3453815261,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Cauliflower,55,0,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Citrus Fruit,59,62,1.050847458,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Coconut,99381,690200,6.944989485,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Coriander,1747,911,0.5214653692,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Cucumber,47,0,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Drum Stick,60,0,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Dry chillies,1410,724,0.5134751773,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Grapes,365,1638,4.487671233,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Jack Fruit,14,135,9.642857143,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Lab-Lab,244,0,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Mango,3793,10951,2.887160559,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Onion,1330,18824,14.15338346,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Orange,12,24,2,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Other Citrus Fruit,213,0,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Other Fresh Fruits,382,0,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Other Vegetables,322,0,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Papaya,218,0,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Pome Fruit,156,1096,7.025641026,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Pome Granet,38,0,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Pump Kin,387,0,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Redish,18,0,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Ribed Guard,80,0,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Snak Guard,108,0,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Sugarcane,6299,548422,87.06493094,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Sweet potato,1,14,14,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Tapioca,459,14224,30.98910675,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Tomato,4386,52229,11.90811674,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Turmeric,1786,7945,4.448488242,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Water Melon,21,0,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2003,Whole Year,Yam,5,0,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2004,Kharif,Arhar/Tur,296,198,0.6689189189,1,1,0,0,0
Tamil Nadu,COIMBATORE,2004,Kharif,Bajra,460,865,1.880434783,1,1,0,0,0
Tamil Nadu,COIMBATORE,2004,Kharif,Castor seed,236,87,0.3686440678,1,1,0,0,0
Tamil Nadu,COIMBATORE,2004,Kharif,Cotton(lint),11547,14808,1.282411016,1,1,0,0,0
Tamil Nadu,COIMBATORE,2004,Kharif,Dry ginger,1,19,19,1,1,0,0,0
Tamil Nadu,COIMBATORE,2004,Kharif,Groundnut,19147,24227,1.265315715,1,1,0,0,0
Tamil Nadu,COIMBATORE,2004,Kharif,Horse-gram,5056,2466,0.4877373418,1,1,0,0,0
Tamil Nadu,COIMBATORE,2004,Kharif,Jowar,94888,32292,0.3403170053,1,1,0,0,0
Tamil Nadu,COIMBATORE,2004,Kharif,Maize,24692,27779,1.125020249,1,1,0,0,0
Tamil Nadu,COIMBATORE,2004,Kharif,Moong(Green Gram),5435,2074,0.381600736,1,1,0,0,0
Tamil Nadu,COIMBATORE,2004,Kharif,Other Kharif pulses,17642,3779,0.2142047387,1,1,0,0,0
Tamil Nadu,COIMBATORE,2004,Kharif,Ragi,167,261,1.562874251,1,1,0,0,0
Tamil Nadu,COIMBATORE,2004,Kharif,Rice,7239,24454,3.378090897,1,1,0,0,0
Tamil Nadu,COIMBATORE,2004,Kharif,Sesamum,1125,392,0.3484444444,1,1,0,0,0
Tamil Nadu,COIMBATORE,2004,Kharif,Small millets,13,18,1.384615385,1,1,0,0,0
Tamil Nadu,COIMBATORE,2004,Kharif,Sunflower,453,482,1.06401766,1,1,0,0,0
Tamil Nadu,COIMBATORE,2004,Kharif,Urad,2186,802,0.3668801464,1,1,0,0,0
Tamil Nadu,COIMBATORE,2004,Rabi,Gram,4146,3071,0.7407139411,1,1,0,0,0
Tamil Nadu,COIMBATORE,2004,Rabi,Wheat,15,,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2004,Whole Year,Arecanut,1574,1844,1.171537484,1,1,0,0,0
Tamil Nadu,COIMBATORE,2004,Whole Year,Banana,6102,285671,46.81596198,1,1,0,0,0
Tamil Nadu,COIMBATORE,2004,Whole Year,Cardamom,813,63,0.07749077491,1,1,0,0,0
Tamil Nadu,COIMBATORE,2004,Whole Year,Cashewnut,292,106,0.3630136986,1,1,0,0,0
Tamil Nadu,COIMBATORE,2004,Whole Year,Coconut,100160,924200,9.227236422,1,1,0,0,0
Tamil Nadu,COIMBATORE,2004,Whole Year,Coriander,1827,1329,0.7274220033,1,1,0,0,0
Tamil Nadu,COIMBATORE,2004,Whole Year,Dry chillies,1058,469,0.443289225,1,1,0,0,0
Tamil Nadu,COIMBATORE,2004,Whole Year,Onion,1878,21165,11.26996805,1,1,0,0,0
Tamil Nadu,COIMBATORE,2004,Whole Year,Sugarcane,5883,679798,115.5529492,1,1,0,0,0
Tamil Nadu,COIMBATORE,2004,Whole Year,Sweet potato,2,30,15,1,1,0,0,0
Tamil Nadu,COIMBATORE,2004,Whole Year,Tapioca,579,23894,41.26770294,1,1,0,0,0
Tamil Nadu,COIMBATORE,2004,Whole Year,Turmeric,1822,9686,5.316136114,1,1,0,0,0
Tamil Nadu,COIMBATORE,2005,Kharif,Arhar/Tur,365,197,0.5397260274,1,1,0,0,0
Tamil Nadu,COIMBATORE,2005,Kharif,Bajra,412,745,1.808252427,1,1,0,0,0
Tamil Nadu,COIMBATORE,2005,Kharif,Castor seed,486,178,0.366255144,1,1,0,0,0
Tamil Nadu,COIMBATORE,2005,Kharif,Cotton(lint),6436,5710,0.8871970168,1,1,0,0,0
Tamil Nadu,COIMBATORE,2005,Kharif,Groundnut,22515,30471,1.353364424,1,1,0,0,0
Tamil Nadu,COIMBATORE,2005,Kharif,Horse-gram,4261,1837,0.4311194555,1,1,0,0,0
Tamil Nadu,COIMBATORE,2005,Kharif,Jowar,77490,28383,0.3662795199,1,1,0,0,0
Tamil Nadu,COIMBATORE,2005,Kharif,Maize,21662,,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2005,Kharif,Moong(Green Gram),4456,1579,0.3543536804,1,1,0,0,0
Tamil Nadu,COIMBATORE,2005,Kharif,Other Kharif pulses,12666,3077,0.2429338386,1,1,0,0,0
Tamil Nadu,COIMBATORE,2005,Kharif,Ragi,69,116,1.68115942,1,1,0,0,0
Tamil Nadu,COIMBATORE,2005,Kharif,Rice,7406,20665,2.790305158,1,1,0,0,0
Tamil Nadu,COIMBATORE,2005,Kharif,Sesamum,1478,715,0.4837618403,1,1,0,0,0
Tamil Nadu,COIMBATORE,2005,Kharif,Small millets,41,28,0.6829268293,1,1,0,0,0
Tamil Nadu,COIMBATORE,2005,Kharif,Soyabean,19,,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2005,Kharif,Sunflower,282,350,1.241134752,1,1,0,0,0
Tamil Nadu,COIMBATORE,2005,Kharif,Urad,1863,1302,0.6988727858,1,1,0,0,0
Tamil Nadu,COIMBATORE,2005,Rabi,Gram,4500,3335,0.7411111111,1,1,0,0,0
Tamil Nadu,COIMBATORE,2005,Whole Year,Arecanut,1556,4469,2.872107969,1,1,0,0,0
Tamil Nadu,COIMBATORE,2005,Whole Year,Banana,8056,395585,49.10439424,1,1,0,0,0
Tamil Nadu,COIMBATORE,2005,Whole Year,Black pepper,128,25,0.1953125,1,1,0,0,0
Tamil Nadu,COIMBATORE,2005,Whole Year,Cardamom,869,68,0.07825086306,1,1,0,0,0
Tamil Nadu,COIMBATORE,2005,Whole Year,Cashewnut,303,115,0.3795379538,1,1,0,0,0
Tamil Nadu,COIMBATORE,2005,Whole Year,Coconut,101541,10709,0.1054647876,1,1,0,0,0
Tamil Nadu,COIMBATORE,2005,Whole Year,Coriander,2086,649,0.3111217641,1,1,0,0,0
Tamil Nadu,COIMBATORE,2005,Whole Year,Dry chillies,1331,756,0.5679939895,1,1,0,0,0
Tamil Nadu,COIMBATORE,2005,Whole Year,Onion,2366,27499,11.62256974,1,1,0,0,0
Tamil Nadu,COIMBATORE,2005,Whole Year,Sugarcane,8894,1237716,139.1630313,1,1,0,0,0
Tamil Nadu,COIMBATORE,2005,Whole Year,Tapioca,848,32403,38.21108491,1,1,0,0,0
Tamil Nadu,COIMBATORE,2005,Whole Year,Tobacco,327,489,1.495412844,1,1,0,0,0
Tamil Nadu,COIMBATORE,2005,Whole Year,Turmeric,2339,17867,7.638734502,1,1,0,0,0
Tamil Nadu,COIMBATORE,2006,Kharif,Rice,6221,24009,3.859347372,1,1,0,0,0
Tamil Nadu,COIMBATORE,2006,Kharif,Small millets,6,6,1,1,1,0,0,0
Tamil Nadu,COIMBATORE,2006,Rabi,Wheat,79,,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2006,Whole Year,Arecanut,1602,3828,2.389513109,1,1,0,0,0
Tamil Nadu,COIMBATORE,2006,Whole Year,Arhar/Tur,544,398,0.7316176471,1,1,0,0,0
Tamil Nadu,COIMBATORE,2006,Whole Year,Bajra,458,856,1.868995633,1,1,0,0,0
Tamil Nadu,COIMBATORE,2006,Whole Year,Banana,9948,396393,39.84650181,1,1,0,0,0
Tamil Nadu,COIMBATORE,2006,Whole Year,Black pepper,129,25,0.1937984496,1,1,0,0,0
Tamil Nadu,COIMBATORE,2006,Whole Year,Cardamom,869,68,0.07825086306,1,1,0,0,0
Tamil Nadu,COIMBATORE,2006,Whole Year,Cashewnut,294,134,0.4557823129,1,1,0,0,0
Tamil Nadu,COIMBATORE,2006,Whole Year,Castor seed,280,103,0.3678571429,1,1,0,0,0
Tamil Nadu,COIMBATORE,2006,Whole Year,Coconut,104197,14829,0.1423169573,1,1,0,0,0
Tamil Nadu,COIMBATORE,2006,Whole Year,Coriander,1006,453,0.4502982107,1,1,0,0,0
Tamil Nadu,COIMBATORE,2006,Whole Year,Cotton(lint),3698,6518,1.762574365,1,1,0,0,0
Tamil Nadu,COIMBATORE,2006,Whole Year,Dry chillies,1651,3304,2.001211387,1,1,0,0,0
Tamil Nadu,COIMBATORE,2006,Whole Year,Garlic,1,4,4,1,1,0,0,0
Tamil Nadu,COIMBATORE,2006,Whole Year,Gram,4191,3106,0.7411119065,1,1,0,0,0
Tamil Nadu,COIMBATORE,2006,Whole Year,Groundnut,15645,26424,1.688974113,1,1,0,0,0
Tamil Nadu,COIMBATORE,2006,Whole Year,Horse-gram,4688,1587,0.3385238908,1,1,0,0,0
Tamil Nadu,COIMBATORE,2006,Whole Year,Jowar,79210,61651,0.778323444,1,1,0,0,0
Tamil Nadu,COIMBATORE,2006,Whole Year,Maize,21528,115949,5.385962467,1,1,0,0,0
Tamil Nadu,COIMBATORE,2006,Whole Year,Moong(Green Gram),4395,1760,0.4004550626,1,1,0,0,0
Tamil Nadu,COIMBATORE,2006,Whole Year,Onion,3223,37638,11.67793981,1,1,0,0,0
Tamil Nadu,COIMBATORE,2006,Whole Year,Ragi,115,311,2.704347826,1,1,0,0,0
Tamil Nadu,COIMBATORE,2006,Whole Year,Rapeseed &Mustard,1,,0,1,1,0,0,0
Tamil Nadu,COIMBATORE,2006,Whole Year,Sesamum,1183,540,0.4564666103,1,1,0,0,0
Tamil Nadu,COIMBATORE,2006,Whole Year,Sugarcane,9456,1305713,138.0830161,1,1,0,0,0
Tamil Nadu,COIMBATORE,2006,Whole Year,Sunflower,255,466,1.82745098,1,1,0,0,0
Tamil Nadu,COIMBATORE,2006,Whole Year,Sweet potato,1,17,17,1,1,0,0,0
Tamil Nadu,COIMBATORE,2006,Whole Year,Tapioca,1173,47343,40.36061381,1,1,0,0,0
Tamil Nadu,COIMBATORE,2006,Whole Year,Tobacco,348,520,1.494252874,1,1,0,0,0
Tamil Nadu,COIMBATORE,2006,Whole Year,Turmeric,2789,21076,7.556830405,1,1,0,0,0
Tamil Nadu,COIMBATORE,2006,Whole Year,Urad,2304,1609,0.6983506944,1,1,0,0,0
Tamil Nadu,COIMBATORE,2007,Kharif,Rice,6479,24456,3.774656583,1,1,0,0,0
Tamil Nadu,COIMBATORE,2007,Kharif,Small millets,6,8,1.333333333,1,1,0,0,0
Tamil Nadu,COIMBATORE,2007,Whole Year,Arecanut,1678,3192,1.902264601,1,1,0,0,0
Tamil Nadu,COIMBATORE,2007,Whole Year,Arhar/Tur,394,276,0.7005076142,1,1,0,0,0
Tamil Nadu,COIMBATORE,2007,Whole Year,Bajra,569,943,1.657293497,1,1,0,0,0
Tamil Nadu,COIMBATORE,2007,Whole Year,Banana,12126,442181,36.46552862,1,1,0,0,0
Tamil Nadu,COIMBATORE,2007,Whole Year,Black pepper,129,25,0.1937984496,1,1,0,0,0
Tamil Nadu,COIMBATORE,2007,Whole Year,Cardamom,808,63,0.07797029703,1,1,0,0,0
Tamil Nadu,COIMBATORE,2007,Whole Year,Cashewnut,280,160,0.5714285714,1,1,0,0,0
Tamil Nadu,COIMBATORE,2007,Whole Year,Castor seed,198,73,0.3686868687,1,1,0,0,0
Tamil Nadu,COIMBATORE,2007,Whole Year,Coconut,107106,15978,0.1491793177,1,1,0,0,0
Tamil Nadu,COIMBATORE,2007,Whole Year,Coriander,1022,567,0.5547945205,1,1,0,0,0
Tamil Nadu,COIMBATORE,2007,Whole Year,Cotton(lint),1997,2609,1.30645969,1,1,0,0,0
Tamil Nadu,COIMBATORE,2007,Whole Year,Dry chillies,1782,3024,1.696969697,1,1,0,0,0
Tamil Nadu,COIMBATORE,2007,Whole Year,Gram,5245,3887,0.7410867493,1,1,0,0,0
Tamil Nadu,COIMBATORE,2007,Whole Year,Groundnut,14944,28061,1.877743576,1,1,0,0,0
Tamil Nadu,COIMBATORE,2007,Whole Year,Horse-gram,3333,1176,0.3528352835,1,1,0,0,0
Tamil Nadu,COIMBATORE,2007,Whole Year,Jowar,74291,33475,0.4505929386,1,1,0,0,0
Tamil Nadu,COIMBATORE,2007,Whole Year,Maize,21203,111874,5.276328821,1,1,0,0,0
Tamil Nadu,COIMBATORE,2007,Whole Year,Moong(Green Gram),3339,1953,0.5849056604,1,1,0,0,0
Tamil Nadu,COIMBATORE,2007,Whole Year,Onion,3372,39537,11.72508897,1,1,0,0,0
Tamil Nadu,COIMBATORE,2007,Whole Year,Ragi,82,165,2.012195122,1,1,0,0,0
Tamil Nadu,COIMBATORE,2007,Whole Year,Sesamum,982,263,0.2678207739,1,1,0,0,0
Tamil Nadu,COIMBATORE,2007,Whole Year,Small millets,10,8,0.8,1,1,0,0,0
Tamil Nadu,COIMBATORE,2007,Whole Year,Sugarcane,7174,805913,112.3380262,1,1,0,0,0
Tamil Nadu,COIMBATORE,2007,Whole Year,Sunflower,438,696,1.589041096,1,1,0,0,0
Tamil Nadu,COIMBATORE,2007,Whole Year,Tapioca,1123,47394,42.2030276,1,1,0,0,0
Tamil Nadu,COIMBATORE,2007,Whole Year,Tobacco,531,794,1.495291902,1,1,0,0,0
Tamil Nadu,COIMBATORE,2007,Whole Year,Turmeric,1907,12181,6.387519664,1,1,0,0,0
Tamil Nadu,COIMBATORE,2007,Whole Year,Urad,2059,536,0.260320544,1,1,0,0,0
Tamil Nadu,COIMBATORE,2008,Kharif,Rice,2573,25437,9.886125146,1,1,0,0,0
Tamil Nadu,COIMBATORE,2008,Kharif,Small millets,8,6,0.75,1,1,0,0,0
Tamil Nadu,COIMBATORE,2008,Whole Year,Arecanut,1608,3305,2.055348259,1,1,0,0,0
Tamil Nadu,COIMBATORE,2008,Whole Year,Arhar/Tur,271,67,0.2472324723,1,1,0,0,0
Tamil Nadu,COIMBATORE,2008,Whole Year,Bajra,111,1548,13.94594595,1,1,0,0,0
Tamil Nadu,COIMBATORE,2008,Whole Year,Banana,9805,487742,49.74421214,1,1,0,0,0
Tamil Nadu,COIMBATORE,2008,Whole Year,Black pepper,127,25,0.1968503937,1,1,0,0,0
Tamil Nadu,COIMBATORE,2008,Whole Year,Cardamom,808,63,0.07797029703,1,1,0,0,0
Tamil Nadu,COIMBATORE,2008,Whole Year,Cashewnut,120,141,1.175,1,1,0,0,0
Tamil Nadu,COIMBATORE,2008,Whole Year,Castor seed,92,81,0.8804347826,1,1,0,0,0
Tamil Nadu,COIMBATORE,2008,Whole Year,Coconut,76902,12406000,161.3222023,1,1,0,0,0
Tamil Nadu,COIMBATORE,2008,Whole Year,Coriander,194,250,1.288659794,1,1,0,0,0
Tamil Nadu,COIMBATORE,2008,Whole Year,Cotton(lint),1184,2220,1.875,1,1,0,0,0
Tamil Nadu,COIMBATORE,2008,Whole Year,Dry chillies,986,712,0.7221095335,1,1,0,0,0
Tamil Nadu,COIMBATORE,2008,Whole Year,Dry ginger,2,40,20,1,1,0,0,0
Tamil Nadu,COIMBATORE,2008,Whole Year,Gram,1620,3681,2.272222222,1,1,0,0,0
Tamil Nadu,COIMBATORE,2008,Whole Year,Groundnut,8255,27278,3.304421563,1,1,0,0,0
Tamil Nadu,COIMBATORE,2008,Whole Year,Horse-gram,1939,1038,0.5353274884,1,1,0,0,0
Tamil Nadu,COIMBATORE,2008,Whole Year,Jowar,34484,18434,0.5345667556,1,1,0,0,0
Tamil Nadu,COIMBATORE,2008,Whole Year,Maize,5692,146154,25.67709065,1,1,0,0,0
Tamil Nadu,COIMBATORE,2008,Whole Year,Moong(Green Gram),1565,1123,0.717571885,1,1,0,0,0
Tamil Nadu,COIMBATORE,2008,Whole Year,Onion,779,29198,37.48138639,1,1,0,0,0
Tamil Nadu,COIMBATORE,2008,Whole Year,Ragi,43,86,2,1,1,0,0,0
